season,week,gameday,game_type,home_team,away_team,home_score,away_score,home_rank,away_rank,location,notes,game_id
2018,11,2018-11-03,REG,Texas Tech,Oklahoma,46.0,51.0,,7.0,Home,Jones AT&T Stadium - Lubbock Texas,2018_11_Oklahoma_TexasTech
2018,11,2018-11-03,REG,Troy,Louisiana,26.0,16.0,,,Home,Veterans Memorial Stadium - Troy Alabama,2018_11_Louisiana_Troy
2018,11,2018-11-03,REG,Tulsa,Connecticut,49.0,19.0,,,Home,Skelly Field at H.A. Chapman Stadium - Tulsa Oklahoma,2018_11_Connecticut_Tulsa
2018,11,2018-11-03,REG,Virginia Tech,Boston College,21.0,31.0,,24.0,Home,Lane Stadium - Blacksburg Virginia,2018_11_BostonCollege_VirginiaTech
2018,11,2018-11-03,REG,Wake Forest,Syracuse,24.0,41.0,,22.0,Home,BB&T Field - Winston-Salem North Carolina,2018_11_Syracuse_WakeForest
2018,11,2018-11-03,REG,Washington,Stanford,27.0,23.0,,,Home,Husky Stadium - Seattle Washington,2018_11_Stanford_Washington
2018,11,2018-11-03,REG,Washington State,California,19.0,13.0,10.0,,Home,Martin Stadium - Pullman Washington,2018_11_California_WashingtonState
2018,11,2018-11-03,REG,Wisconsin,Rutgers,31.0,17.0,,,Home,Camp Randall Stadium - Madison Wisconsin,2018_11_Rutgers_Wisconsin
2018,11,2018-11-03,REG,Wyoming,San Jose State,24.0,9.0,,,Home,Jonah Field War Memorial Stadium - Laramie Wyoming,2018_11_SanJoseState_Wyoming
2018,12,2018-11-06,REG,Buffalo,Kent State,48.0,14.0,,,Home,UB Stadium - Buffalo New York,2018_12_KentState_Buffalo
2018,12,2018-11-07,REG,Miami (OH),Ohio,30.0,28.0,,,Home,Fred Yager Stadium - Oxford Ohio,2018_12_Ohio_MiamiOH
2018,12,2018-11-07,REG,Northern Illinois,Toledo,38.0,15.0,,,Home,Huskie Stadium - DeKalb Illinois,2018_12_Toledo_NorthernIllinois
2018,12,2018-11-08,REG,North Carolina State,Wake Forest,23.0,27.0,22.0,,Home,Carter-Finley Stadium - Raleigh North Carolina,2018_12_WakeForest_NorthCarolinaState
2018,12,2018-11-09,REG,Boise State,Fresno State,24.0,17.0,,16.0,Home,Albertsons Stadium - Boise Idaho,2018_12_FresnoState_BoiseState
2018,12,2018-11-09,REG,Syracuse,Louisville,54.0,23.0,13.0,,Home,Carrier Dome - Syracuse New York,2018_12_Louisville_Syracuse
2018,12,2018-11-10,REG,Air Force,New Mexico,42.0,24.0,,,Home,Falcon Stadium - Colorado Springs Colorado,2018_12_NewMexico_AirForce
2018,12,2018-11-10,REG,Alabama,Mississippi State,24.0,0.0,1.0,18.0,Home,Bryant-Denny Stadium - Tuscaloosa Alabama,2018_12_MississippiState_Alabama
2018,12,2018-11-10,REG,Alabama-Birmingham,Southern Mississippi,26.0,23.0,,,Home,Legion Field - Birmingham Alabama,2018_12_SouthernMississippi_AlabamaBirmingham
2018,12,2018-11-10,REG,Arizona State,UCLA,31.0,28.0,,,Home,Sun Devil Stadium - Tempe Arizona,2018_12_UCLA_ArizonaState
2018,12,2018-11-10,REG,Arkansas,Louisiana State,17.0,24.0,,9.0,Home,Donald W. Reynolds Razorback Stadium - Fayetteville Arkansas,2018_12_LouisianaState_Arkansas
2018,12,2018-11-10,REG,Army,Lafayette,31.0,13.0,,,Home,Michie Stadium - West Point New York,2018_12_Lafayette_Army
2018,12,2018-11-10,REG,Boston College,Clemson,7.0,27.0,17.0,2.0,Home,Alumni Stadium - Chestnut Hill Massachusetts,2018_12_Clemson_BostonCollege
2018,12,2018-11-10,REG,Central Florida,Navy,35.0,24.0,11.0,,Home,Spectrum Stadium - Orlando Florida,2018_12_Navy_CentralFlorida
2018,12,2018-11-10,REG,Central Michigan,Bowling Green,13.0,24.0,,,Home,Kelly/Shorts Stadium - Mount Pleasant Michigan,2018_12_BowlingGreen_CentralMichigan
2018,12,2018-11-10,REG,Cincinnati,South Florida,35.0,23.0,25.0,,Home,Nippert Stadium - Cincinnati Ohio,2018_12_SouthFlorida_Cincinnati
2018,12,2018-11-10,REG,Coastal Carolina,Arkansas State,16.0,44.0,,,Home,Brooks Stadium - Conway South Carolina,2018_12_ArkansasState_CoastalCarolina
2018,12,2018-11-10,REG,Colorado,Washington State,7.0,31.0,,10.0,Home,Folsom Field - Boulder Colorado,2018_12_WashingtonState_Colorado
2018,12,2018-11-10,REG,Connecticut,Southern Methodist,50.0,62.0,,,Home,Pratt & Whitney Stadium at Rentschler Field - East Hartford Connecticut,2018_12_SouthernMethodist_Connecticut
2018,12,2018-11-10,REG,Duke,North Carolina,42.0,35.0,,,Home,Wallace Wade Stadium - Durham North Carolina,2018_12_NorthCarolina_Duke
2018,12,2018-11-10,REG,Eastern Michigan,Akron,27.0,7.0,,,Home,Rynearson Stadium - Ypsilanti Michigan,2018_12_Akron_EasternMichigan
2018,12,2018-11-10,REG,Florida,South Carolina,35.0,31.0,19.0,,Home,Ben Hill Griffin Stadium - Gainesville Florida,2018_12_SouthCarolina_Florida
2018,12,2018-11-10,REG,Florida Atlantic,Western Kentucky,34.0,15.0,,,Home,FAU Football Stadium - Boca Raton Florida,2018_12_WesternKentucky_FloridaAtlantic
2018,12,2018-11-10,REG,Georgia,Auburn,27.0,10.0,5.0,,Home,Sanford Stadium - Athens Georgia,2018_12_Auburn_Georgia
2018,12,2018-11-10,REG,Georgia Southern,Troy,21.0,35.0,,,Home,Allen E. Paulson Stadium - Statesboro Georgia,2018_12_Troy_GeorgiaSouthern
2018,12,2018-11-10,REG,Georgia Tech,Miami (FL),27.0,21.0,,,Home,Bobby Dodd Stadium - Atlanta Georgia,2018_12_MiamiFL_GeorgiaTech
2018,12,2018-11-10,REG,Houston,Temple,49.0,59.0,,,Home,TDECU Stadium - Houston Texas,2018_12_Temple_Houston
2018,12,2018-11-10,REG,Indiana,Maryland,34.0,32.0,,,Home,"Memorial Stadium ""The Rock"" - Bloomington Indiana",2018_12_Maryland_Indiana
2018,12,2018-11-10,REG,Iowa,Northwestern,10.0,14.0,,,Home,Kinnick Stadium - Iowa City Iowa,2018_12_Northwestern_Iowa
2018,12,2018-11-10,REG,Iowa State,Baylor,28.0,14.0,23.0,,Home,Jack Trice Stadium - Ames Iowa,2018_12_Baylor_IowaState
2018,12,2018-11-10,REG,Kansas State,Kansas,21.0,17.0,,,Home,Bill Snyder Family Stadium - Manhattan Kansas,2018_12_Kansas_KansasState
2018,12,2018-11-10,REG,Louisiana,Georgia State,36.0,22.0,,,Home,Cajun Field - Lafayette Louisiana,2018_12_GeorgiaState_Louisiana
2018,12,2018-11-10,REG,Louisiana Tech,Rice,28.0,13.0,,,Home,Joe Aillet Stadium - Ruston Louisiana,2018_12_Rice_LouisianaTech
2018,12,2018-11-10,REG,Marshall,Charlotte,30.0,13.0,,,Home,Joan C. Edwards Stadium - Huntington West Virginia,2018_12_Charlotte_Marshall
2018,12,2018-11-10,REG,Massachusetts,Brigham Young,16.0,35.0,,,Home,Gillette Stadium - Foxborough Massachusetts,2018_12_BrighamYoung_Massachusetts
2018,12,2018-11-10,REG,Memphis,Tulsa,47.0,21.0,,,Home,Liberty Bowl Memorial Stadium - Memphis Tennessee,2018_12_Tulsa_Memphis
2018,12,2018-11-10,REG,Michigan State,Ohio State,6.0,26.0,24.0,8.0,Home,Spartan Stadium - East Lansing Michigan,2018_12_OhioState_MichiganState
2018,12,2018-11-10,REG,Minnesota,Purdue,41.0,10.0,,,Home,TCF Bank Stadium - Minneapolis Minnesota,2018_12_Purdue_Minnesota
2018,12,2018-11-10,REG,Missouri,Vanderbilt,33.0,28.0,,,Home,Memorial Stadium/Faurot Field - Columbia Missouri,2018_12_Vanderbilt_Missouri
2018,12,2018-11-10,REG,Nebraska,Illinois,54.0,35.0,,,Home,Memorial Stadium - Lincoln Nebraska,2018_12_Illinois_Nebraska
2018,12,2018-11-10,REG,Nevada,Colorado State,49.0,10.0,,,Home,MacKay Stadium - Reno Nevada,2018_12_ColoradoState_Nevada
2018,12,2018-11-10,REG,Notre Dame,Florida State,42.0,13.0,3.0,,Home,Notre Dame Stadium - South Bend Indiana,2018_12_FloridaState_NotreDame
2018,12,2018-11-10,REG,Oklahoma,Oklahoma State,48.0,47.0,6.0,,Home,Gaylord Family - Oklahoma Memorial Stadium - Norman Oklahoma,2018_12_OklahomaState_Oklahoma
2018,12,2018-11-10,REG,Old Dominion,North Texas,34.0,31.0,,,Home,Foreman Field at S.B. Ballard Stadium - Norfolk Virginia,2018_12_NorthTexas_OldDominion
2018,12,2018-11-10,REG,Penn State,Wisconsin,22.0,10.0,21.0,,Home,Beaver Stadium - University Park Pennsylvania,2018_12_Wisconsin_PennState
2018,12,2018-11-10,REG,Pittsburgh,Virginia Tech,52.0,22.0,,,Home,Heinz Field - Pittsburgh Pennsylvania,2018_12_VirginiaTech_Pittsburgh
2018,12,2018-11-10,REG,Rutgers,Michigan,7.0,42.0,,4.0,Home,High Point Solutions Stadium - Piscataway New Jersey,2018_12_Michigan_Rutgers
2018,12,2018-11-10,REG,San Diego State,Nevada-Las Vegas,24.0,27.0,,,Home,SDCCU Stadium - San Diego California,2018_12_NevadaLasVegas_SanDiegoState
2018,12,2018-11-10,REG,South Alabama,Louisiana-Monroe,10.0,38.0,,,Home,Ladd-Peebles Stadium - Mobile Alabama,2018_12_LouisianaMonroe_SouthAlabama
2018,12,2018-11-10,REG,Southern California,California,14.0,15.0,,,Home,Los Angeles Memorial Coliseum - Los Angeles California,2018_12_California_SouthernCalifornia
2018,12,2018-11-10,REG,Stanford,Oregon State,48.0,17.0,,,Home,Stanford Stadium - Stanford California,2018_12_OregonState_Stanford
2018,12,2018-11-10,REG,Tennessee,Kentucky,24.0,7.0,,12.0,Home,Neyland Stadium - Knoxville Tennessee,2018_12_Kentucky_Tennessee
2018,12,2018-11-10,REG,Texas A&M,Mississippi,38.0,24.0,,,Home,Kyle Field - College Station Texas,2018_12_Mississippi_TexasAM
2018,12,2018-11-10,REG,Texas State,Appalachian State,7.0,38.0,,,Home,Bobcat Stadium - San Marcos Texas,2018_12_AppalachianState_TexasState
2018,12,2018-11-10,REG,Texas Tech,Texas,34.0,41.0,,15.0,Home,Jones AT&T Stadium - Lubbock Texas,2018_12_Texas_TexasTech
2018,12,2018-11-10,REG,Texas-El Paso,Middle Tennessee State,32.0,48.0,,,Home,Sun Bowl - El Paso Texas,2018_12_MiddleTennesseeState_TexasElPaso
2018,12,2018-11-10,REG,Texas-San Antonio,Florida International,7.0,45.0,,,Home,Alamodome - San Antonio Texas,2018_12_FloridaInternational_TexasSanAntonio
2018,12,2018-11-10,REG,Tulane,East Carolina,24.0,18.0,,,Home,Yulman Stadium - New Orleans Louisiana,2018_12_EastCarolina_Tulane
2018,12,2018-11-10,REG,Utah,Oregon,32.0,25.0,,,Home,Rice-Eccles Stadium - Salt Lake City Utah,2018_12_Oregon_Utah
2018,12,2018-11-10,REG,Utah State,San Jose State,62.0,24.0,14.0,,Home,Merlin Olsen Field at Maverik Stadium - Logan Utah,2018_12_SanJoseState_UtahState
2018,12,2018-11-10,REG,Virginia,Liberty,45.0,24.0,,,Home,Scott Stadium - Charlottesville Virginia,2018_12_Liberty_Virginia
2018,12,2018-11-10,REG,West Virginia,Texas Christian,47.0,10.0,7.0,,Home,Mountaineer Field at Milan Puskar Stadium - Morgantown West Virginia,2018_12_TexasChristian_WestVirginia
2018,13,2018-11-13,REG,Ball State,Western Michigan,42.0,41.0,,,Home,Scheumann Stadium - Muncie Indiana,2018_13_WesternMichigan_BallState
2018,13,2018-11-14,REG,Northern Illinois,Miami (OH),7.0,13.0,,,Home,Huskie Stadium - DeKalb Illinois,2018_13_MiamiOH_NorthernIllinois
2018,13,2018-11-14,REG,Ohio,Buffalo,52.0,17.0,,,Home,Peden Stadium - Athens Ohio,2018_13_Buffalo_Ohio
2018,13,2018-11-15,REG,Houston,Tulane,48.0,17.0,,,Home,TDECU Stadium - Houston Texas,2018_13_Tulane_Houston
2018,13,2018-11-15,REG,Kent State,Toledo,34.0,56.0,,,Home,Dix Stadium - Kent Ohio,2018_13_Toledo_KentState
2018,13,2018-11-15,REG,North Texas,Florida Atlantic,41.0,38.0,,,Home,Apogee Stadium - Denton Texas,2018_13_FloridaAtlantic_NorthTexas
2018,13,2018-11-16,REG,New Mexico,Boise State,14.0,45.0,,23.0,Home,Dreamstyle Stadium - Albuquerque New Mexico,2018_13_BoiseState_NewMexico
2018,13,2018-11-16,REG,Southern Methodist,Memphis,18.0,28.0,,,Home,Gerald J. Ford Stadium - Dallas Texas,2018_13_Memphis_SouthernMethodist
2018,13,2018-11-17,REG,Akron,Bowling Green,6.0,21.0,,,Home,InfoCision Stadium - Akron Ohio,2018_13_BowlingGreen_Akron
2018,13,2018-11-17,REG,Alabama,Citadel,50.0,17.0,1.0,,Home,Bryant-Denny Stadium - Tuscaloosa Alabama,2018_13_Citadel_Alabama
2018,13,2018-11-17,REG,Appalachian State,Georgia State,45.0,17.0,,,Home,Kidd Brewer Stadium - Boone North Carolina,2018_13_GeorgiaState_AppalachianState
2018,13,2018-11-17,REG,Arkansas State,Louisiana-Monroe,31.0,17.0,,,Home,Centennial Bank Stadium - Jonesboro Arkansas,2018_13_LouisianaMonroe_ArkansasState
2018,13,2018-11-17,REG,Army,Colgate,28.0,14.0,,,Home,Michie Stadium - West Point New York,2018_13_Colgate_Army
2018,13,2018-11-17,REG,Auburn,Liberty,53.0,0.0,,,Home,Jordan-Hare Stadium - Auburn Alabama,2018_13_Liberty_Auburn
2018,13,2018-11-17,REG,Baylor,Texas Christian,9.0,16.0,,,Home,McLane Stadium - Waco Texas,2018_13_TexasChristian_Baylor
2018,13,2018-11-17,REG,Brigham Young,New Mexico State,45.0,10.0,,,Home,LaVell Edwards Stadium - Provo Utah,2018_13_NewMexicoState_BrighamYoung
2018,13,2018-11-17,REG,Central Florida,Cincinnati,38.0,13.0,11.0,19.0,Home,Spectrum Stadium - Orlando Florida,2018_13_Cincinnati_CentralFlorida
2018,13,2018-11-17,REG,Charlotte,Florida International,35.0,42.0,,,Home,Jerry Richardson Stadium - Charlotte North Carolina,2018_13_FloridaInternational_Charlotte
2018,13,2018-11-17,REG,Clemson,Duke,35.0,6.0,2.0,,Home,Clemson Memorial Stadium - Clemson South Carolina,2018_13_Duke_Clemson
2018,13,2018-11-17,REG,Coastal Carolina,Georgia Southern,17.0,41.0,,,Home,Brooks Stadium - Conway South Carolina,2018_13_GeorgiaSouthern_CoastalCarolina
2018,13,2018-11-17,REG,Colorado,Utah,7.0,30.0,,21.0,Home,Folsom Field - Boulder Colorado,2018_13_Utah_Colorado
2018,13,2018-11-17,REG,Colorado State,Utah State,24.0,29.0,,14.0,Home,Sonny Lubick Field at Canvas Stadium - Fort Collins Colorado,2018_13_UtahState_ColoradoState
2018,13,2018-11-17,REG,East Carolina,Connecticut,55.0,21.0,,,Home,Dowdy-Ficklen Stadium - Greenville North Carolina,2018_13_Connecticut_EastCarolina
2018,13,2018-11-17,REG,Florida,Idaho,63.0,10.0,15.0,,Home,Ben Hill Griffin Stadium - Gainesville Florida,2018_13_Idaho_Florida
2018,13,2018-11-17,REG,Florida State,Boston College,22.0,21.0,,22.0,Home,Doak Campbell Stadium - Tallahassee Florida,2018_13_BostonCollege_FloridaState
2018,13,2018-11-17,REG,Fresno State,San Diego State,23.0,14.0,,,Home,Bulldog Stadium - Fresno California,2018_13_SanDiegoState_FresnoState
2018,13,2018-11-17,REG,Georgia,Massachusetts,66.0,27.0,5.0,,Home,Sanford Stadium - Athens Georgia,2018_13_Massachusetts_Georgia
2018,13,2018-11-17,REG,Georgia Tech,Virginia,30.0,27.0,,,Home,Bobby Dodd Stadium - Atlanta Georgia,2018_13_Virginia_GeorgiaTech
2018,13,2018-11-17,REG,Hawaii,Nevada-Las Vegas,35.0,28.0,,,Home,Aloha Stadium - Honolulu Hawaii,2018_13_NevadaLasVegas_Hawaii
2018,13,2018-11-17,REG,Illinois,Iowa,0.0,63.0,,,Home,Memorial Stadium - Champaign Illinois,2018_13_Iowa_Illinois
2018,13,2018-11-17,REG,Kansas State,Texas Tech,21.0,6.0,,,Home,Bill Snyder Family Stadium - Manhattan Kansas,2018_13_TexasTech_KansasState
2018,13,2018-11-17,REG,Kentucky,Middle Tennessee State,34.0,23.0,20.0,,Home,Kroger Field - Lexington Kentucky,2018_13_MiddleTennesseeState_Kentucky
2018,13,2018-11-17,REG,Louisiana,South Alabama,48.0,38.0,,,Home,Cajun Field - Lafayette Louisiana,2018_13_SouthAlabama_Louisiana
2018,13,2018-11-17,REG,Louisiana State,Rice,42.0,10.0,10.0,,Home,Tiger Stadium - Baton Rouge Louisiana,2018_13_Rice_LouisianaState
2018,13,2018-11-17,REG,Louisville,North Carolina State,10.0,52.0,,,Home,Cardinal Stadium - Louisville Kentucky,2018_13_NorthCarolinaState_Louisville
2018,13,2018-11-17,REG,Marshall,Texas-San Antonio,23.0,0.0,,,Home,Joan C. Edwards Stadium - Huntington West Virginia,2018_13_TexasSanAntonio_Marshall
2018,13,2018-11-17,REG,Maryland,Ohio State,51.0,52.0,,9.0,Home,Capital One Field at Maryland Stadium - College Park Maryland,2018_13_OhioState_Maryland
2018,13,2018-11-17,REG,Michigan,Indiana,31.0,20.0,4.0,,Home,Michigan Stadium - Ann Arbor Michigan,2018_13_Indiana_Michigan
2018,13,2018-11-17,REG,Minnesota,Northwestern,14.0,24.0,,24.0,Home,TCF Bank Stadium - Minneapolis Minnesota,2018_13_Northwestern_Minnesota
2018,13,2018-11-17,REG,Mississippi State,Arkansas,52.0,6.0,25.0,,Home,Davis Wade Stadium - Starkville Mississippi,2018_13_Arkansas_MississippiState
2018,13,2018-11-17,REG,Navy,Tulsa,37.0,29.0,,,Home,Navy-Marine Corps Memorial Stadium - Annapolis Maryland,2018_13_Tulsa_Navy
2018,13,2018-11-17,REG,Nebraska,Michigan State,9.0,6.0,,,Home,Memorial Stadium - Lincoln Nebraska,2018_13_MichiganState_Nebraska
2018,13,2018-11-17,REG,North Carolina,Western Carolina,49.0,26.0,,,Home,Kenan Memorial Stadium - Chapel Hill North Carolina,2018_13_WesternCarolina_NorthCarolina
2018,13,2018-11-17,REG,Notre Dame,Syracuse,36.0,3.0,3.0,12.0,Neutral,Yankee Stadium - New York New York,2018_13_Syracuse_NotreDame
2018,13,2018-11-17,REG,Oklahoma,Kansas,55.0,40.0,6.0,,Home,Gaylord Family - Oklahoma Memorial Stadium - Norman Oklahoma,2018_13_Kansas_Oklahoma
2018,13,2018-11-17,REG,Oklahoma State,West Virginia,45.0,41.0,,7.0,Home,Boone Pickens Stadium - Stillwater Oklahoma,2018_13_WestVirginia_OklahomaState
2018,13,2018-11-17,REG,Old Dominion,Virginia Military Institute,77.0,14.0,,,Home,Foreman Field at S.B. Ballard Stadium - Norfolk Virginia,2018_13_VirginiaMilitaryInstitute_OldDominion
2018,13,2018-11-17,REG,Oregon,Arizona State,31.0,29.0,,,Home,Autzen Stadium - Eugene Oregon,2018_13_ArizonaState_Oregon
2018,13,2018-11-17,REG,Purdue,Wisconsin,44.0,47.0,,,Home,Ross-Ade Stadium - West Lafayette Indiana,2018_13_Wisconsin_Purdue
2018,13,2018-11-17,REG,Rutgers,Penn State,7.0,20.0,,16.0,Home,High Point Solutions Stadium - Piscataway New Jersey,2018_13_PennState_Rutgers
2018,13,2018-11-17,REG,San Jose State,Nevada,12.0,21.0,,,Home,CEFCU Stadium - San Jose California,2018_13_Nevada_SanJoseState
2018,13,2018-11-17,REG,South Carolina,Chattanooga,49.0,9.0,,,Home,Williams-Brice Stadium - Columbia South Carolina,2018_13_Chattanooga_SouthCarolina
2018,13,2018-11-17,REG,Southern Mississippi,Louisiana Tech,21.0,20.0,,,Home,M. M. Roberts Stadium - Hattiesburg Mississippi,2018_13_LouisianaTech_SouthernMississippi
2018,13,2018-11-17,REG,Temple,South Florida,27.0,17.0,,,Home,Lincoln Financial Field - Philadelphia Pennsylvania,2018_13_SouthFlorida_Temple
2018,13,2018-11-17,REG,Tennessee,Missouri,17.0,50.0,,,Home,Neyland Stadium - Knoxville Tennessee,2018_13_Missouri_Tennessee
2018,13,2018-11-17,REG,Texas,Iowa State,24.0,10.0,13.0,18.0,Home,Darrell K Royal-Texas Memorial Stadium - Austin Texas,2018_13_IowaState_Texas
2018,13,2018-11-17,REG,Texas A&M,Alabama-Birmingham,41.0,20.0,,,Home,Kyle Field - College Station Texas,2018_13_AlabamaBirmingham_TexasAM
2018,13,2018-11-17,REG,Troy,Texas State,12.0,7.0,,,Home,Veterans Memorial Stadium - Troy Alabama,2018_13_TexasState_Troy
2018,13,2018-11-17,REG,UCLA,Southern California,34.0,27.0,,,Home,Rose Bowl - Pasadena California,2018_13_SouthernCalifornia_UCLA
2018,13,2018-11-17,REG,Vanderbilt,Mississippi,36.0,29.0,,,Home,Vanderbilt Stadium - Nashville Tennessee,2018_13_Mississippi_Vanderbilt
2018,13,2018-11-17,REG,Virginia Tech,Miami (FL),14.0,38.0,,,Home,Lane Stadium - Blacksburg Virginia,2018_13_MiamiFL_VirginiaTech
2018,13,2018-11-17,REG,Wake Forest,Pittsburgh,13.0,34.0,,,Home,BB&T Field - Winston-Salem North Carolina,2018_13_Pittsburgh_WakeForest
2018,13,2018-11-17,REG,Washington,Oregon State,42.0,23.0,17.0,,Home,Husky Stadium - Seattle Washington,2018_13_OregonState_Washington
2018,13,2018-11-17,REG,Washington State,Arizona,69.0,28.0,8.0,,Home,Martin Stadium - Pullman Washington,2018_13_Arizona_WashingtonState
2018,13,2018-11-17,REG,Western Kentucky,Texas-El Paso,40.0,16.0,,,Home,Houchens Industries-L.T. Smith Stadium - Bowling Green Kentucky,2018_13_TexasElPaso_WesternKentucky
2018,13,2018-11-17,REG,Wyoming,Air Force,35.0,27.0,,,Home,Jonah Field War Memorial Stadium - Laramie Wyoming,2018_13_AirForce_Wyoming
2018,14,2018-11-20,REG,Miami (OH),Ball State,42.0,21.0,,,Home,Fred Yager Stadium - Oxford Ohio,2018_14_BallState_MiamiOH
2018,14,2018-11-20,REG,Western Michigan,Northern Illinois,28.0,21.0,,,Home,Waldo Stadium - Kalamazoo Michigan,2018_14_NorthernIllinois_WesternMichigan
2018,14,2018-11-22,REG,Air Force,Colorado State,27.0,19.0,,,Home,Falcon Stadium - Colorado Springs Colorado,2018_14_ColoradoState_AirForce
2018,14,2018-11-22,REG,Mississippi,Mississippi State,3.0,35.0,,22.0,Home,Vaught-Hemingway Stadium - Oxford Mississippi,2018_14_MississippiState_Mississippi
2018,14,2018-11-23,REG,Bowling Green,Buffalo,14.0,44.0,,,Home,Doyt Perry Stadium - Bowling Green Ohio,2018_14_Buffalo_BowlingGreen
2018,14,2018-11-23,REG,Cincinnati,East Carolina,56.0,6.0,,,Home,Nippert Stadium - Cincinnati Ohio,2018_14_EastCarolina_Cincinnati
2018,14,2018-11-23,REG,Iowa,Nebraska,31.0,28.0,,,Home,Kinnick Stadium - Iowa City Iowa,2018_14_Nebraska_Iowa
2018,14,2018-11-23,REG,Kansas,Texas,17.0,24.0,,11.0,Home,Memorial Stadium - Lawrence Kansas,2018_14_Texas_Kansas
2018,14,2018-11-23,REG,Kent State,Eastern Michigan,20.0,28.0,,,Home,Dix Stadium - Kent Ohio,2018_14_EasternMichigan_KentState
2018,14,2018-11-23,REG,Memphis,Houston,52.0,31.0,,,Home,Liberty Bowl Memorial Stadium - Memphis Tennessee,2018_14_Houston_Memphis
2018,14,2018-11-23,REG,Missouri,Arkansas,38.0,0.0,,,Home,Memorial Stadium/Faurot Field - Columbia Missouri,2018_14_Arkansas_Missouri
2018,14,2018-11-23,REG,Ohio,Akron,49.0,28.0,,,Home,Peden Stadium - Athens Ohio,2018_14_Akron_Ohio
2018,14,2018-11-23,REG,Oregon State,Oregon,15.0,55.0,,,Home,Reser Stadium - Corvallis Oregon,2018_14_Oregon_OregonState
2018,14,2018-11-23,REG,South Alabama,Coastal Carolina,31.0,28.0,,,Home,Ladd-Peebles Stadium - Mobile Alabama,2018_14_CoastalCarolina_SouthAlabama
2018,14,2018-11-23,REG,South Florida,Central Florida,10.0,38.0,,8.0,Home,Raymond James Stadium - Tampa Florida,2018_14_CentralFlorida_SouthFlorida
2018,14,2018-11-23,REG,Toledo,Central Michigan,51.0,13.0,,,Home,Glass Bowl - Toledo Ohio,2018_14_CentralMichigan_Toledo
2018,14,2018-11-23,REG,Virginia Tech,Virginia,34.0,31.0,,,Home,Lane Stadium - Blacksburg Virginia,2018_14_Virginia_VirginiaTech
2018,14,2018-11-23,REG,Washington State,Washington,15.0,28.0,7.0,16.0,Home,Martin Stadium - Pullman Washington,2018_14_Washington_WashingtonState
2018,14,2018-11-23,REG,West Virginia,Oklahoma,56.0,59.0,12.0,6.0,Home,Mountaineer Field at Milan Puskar Stadium - Morgantown West Virginia,2018_14_Oklahoma_WestVirginia
2018,14,2018-11-24,REG,Alabama,Auburn,52.0,21.0,1.0,,Home,Bryant-Denny Stadium - Tuscaloosa Alabama,2018_14_Auburn_Alabama
2018,14,2018-11-24,REG,Appalachian State,Troy,21.0,10.0,,,Home,Kidd Brewer Stadium - Boone North Carolina,2018_14_Troy_AppalachianState
2018,14,2018-11-24,REG,Arizona,Arizona State,40.0,41.0,,,Home,Arizona Stadium - Tucson Arizona,2018_14_ArizonaState_Arizona
2018,14,2018-11-24,REG,Baylor,Texas Tech,35.0,24.0,,,Neutral,AT&T Stadium - Arlington Texas,2018_14_TexasTech_Baylor
2018,14,2018-11-24,REG,Boise State,Utah State,33.0,24.0,21.0,14.0,Home,Albertsons Stadium - Boise Idaho,2018_14_UtahState_BoiseState
2018,14,2018-11-24,REG,Boston College,Syracuse,21.0,42.0,,19.0,Home,Alumni Stadium - Chestnut Hill Massachusetts,2018_14_Syracuse_BostonCollege
2018,14,2018-11-24,REG,California,Colorado,33.0,21.0,,,Home,California Memorial Stadium - Berkeley California,2018_14_Colorado_California
2018,14,2018-11-24,REG,Clemson,South Carolina,56.0,35.0,2.0,,Home,Clemson Memorial Stadium - Clemson South Carolina,2018_14_SouthCarolina_Clemson
2018,14,2018-11-24,REG,Connecticut,Temple,7.0,57.0,,,Home,Pratt & Whitney Stadium at Rentschler Field - East Hartford Connecticut,2018_14_Temple_Connecticut
2018,14,2018-11-24,REG,Duke,Wake Forest,7.0,59.0,,,Home,Wallace Wade Stadium - Durham North Carolina,2018_14_WakeForest_Duke
2018,14,2018-11-24,REG,Florida Atlantic,Charlotte,24.0,27.0,,,Home,FAU Football Stadium - Boca Raton Florida,2018_14_Charlotte_FloridaAtlantic
2018,14,2018-11-24,REG,Florida International,Marshall,25.0,28.0,,,Home,Riccardo Silva Stadium - Miami Florida,2018_14_Marshall_FloridaInternational
2018,14,2018-11-24,REG,Florida State,Florida,14.0,41.0,,13.0,Home,Doak Campbell Stadium - Tallahassee Florida,2018_14_Florida_FloridaState
2018,14,2018-11-24,REG,Fresno State,San Jose State,31.0,13.0,,,Home,Bulldog Stadium - Fresno California,2018_14_SanJoseState_FresnoState
2018,14,2018-11-24,REG,Georgia,Georgia Tech,45.0,21.0,5.0,,Home,Sanford Stadium - Athens Georgia,2018_14_GeorgiaTech_Georgia
2018,14,2018-11-24,REG,Georgia State,Georgia Southern,14.0,35.0,,,Home,Georgia State Stadium - Atlanta Georgia,2018_14_GeorgiaSouthern_GeorgiaState
2018,14,2018-11-24,REG,Indiana,Purdue,21.0,28.0,,,Home,"Memorial Stadium ""The Rock"" - Bloomington Indiana",2018_14_Purdue_Indiana
2018,14,2018-11-24,REG,Iowa State,Kansas State,42.0,38.0,25.0,,Home,Jack Trice Stadium - Ames Iowa,2018_14_KansasState_IowaState
