retro_id,mlbam_id,bbref_id,name_first,name_last
armer001,660494,armenro01,Rogelio,Armenteros
armer901,431230,,Ramon,Armendariz
armob101,820672,armoubu01,Buddy,Armour
armob801,492615,armoubi99,Bill,Armour
armou101,820670,armou01,,Armour
armsg101,110327,armstge01,George,Armstrong
armsh101,110324,armstho01,Howard,Armstrong
armsj001,110325,armstja01,Jack,Armstrong
armsj101,820673,armstji01,Jimmie,Armstead
armsm001,110326,armstmi01,Mike,Armstrong
armsm101,820669,,Mule,Armstrong
armsr101,203697,armstsa01,Robert,Armstrong
armss001,542888,armstsh01,Shawn,Armstrong
arndh101,110329,arndtha01,Harry,Arndt
arndl001,110330,arndtla01,Larry,Arndt
arnet801,455743,,Tony,Arnerich
arnob101,110334,arnolbi01,Billy,Arnold
arnoc101,110331,arnolch01,Chris,Arnold
arnof901,,,Frank,Arnold
arnoj001,150374,arnolja01,Jamie,Arnold
arnom101,110335,arnovmo01,Morrie,Arnovich
arnop101,820671,arnolpa01,Paul,Arnold
arnos001,110332,arnolsc01,Scott,Arnold
arnot001,110333,arnolto01,Tony,Arnold
arnsb001,110336,arnsbbr01,Brad,Arnsberg
arnto101,110337,arntzor01,Orie,Arntzen
aro-j001,608167,arojo01,Jonathan,Aro
arocr001,110338,arochre01,René,Arocha
arozr001,668227,arozara01,Randy,Arozarena
arral001,650333,arraelu01,Luis,Arráez
arrej001,461766,arredjo01,José,Arredondo
arrid901,486200,,David,Arrieta
arrig101,110339,arrigge01,Gerry,Arrigo
arrij001,453562,arrieja01,Jake,Arrieta
arris001,681293,arrigsp01,Spencer,Arrighetti
arrob001,276520,arroybr01,Bronson,Arroyo
arroc001,624414,arroych01,Christian,Arroyo
arrof001,110340,arroyfe01,Fernando,Arroyo
arrol101,110341,arroylu01,Luis,Arroyo
arror001,134361,arrojro01,Rolando,Arrojo
arror101,110342,arroyru01,Rudy,Arroyo
arrue001,628326,arrueba01,Erisbel,Arruebarrena
arsep801,427007,,Pierre,Arsenault
arteh001,600858,arteahu01,Humberto,Arteaga
arteu101,820659,artez01,,Artez
artib101,,,Ben,Artigiani
arumj101,820663,arumijo01,Joaquín,Arumís
arunh101,110343,arundha01,Harry,Arundel
arunt101,110344,arundtu01,Tug,Arundel
asadr001,110345,asadora01,Randy,Asadoor
asbej101,110346,asbelji01,Jim,Asbell
asbjc101,110347,asbjoca01,Bob,Asbjornson
asbuo101,820654,asburor01,Orlando,Asbury
ascac101,820655,ascanca01,Carlos,Ascanio
ascaj001,448857,ascanjo01,José,Ascanio
aschc001,605125,ascheco01,Cody,Asche
aschd901,428441,,Dave,Aschwege
asenm001,407900,asencmi01,Miguel,Asencio
ash-k101,110348,ashke01,Ken,Ash
ash-r101,820656,ashru01,Rudolph,Ash
ashba001,110350,ashbyal01,Alan,Ashby
ashba002,110351,ashbyan01,Andy,Ashby
ashba003,676879,ashbyaa01,Aaron,Ashby
ashbe101,820649,ashbyea01,Earl,Ashby
ashbr101,110349,ashburi01,Richie,Ashburn
ashcb001,677952,ashcrbr01,Braxton,Ashcraft
ashcg001,668933,ashcrgr01,Graham,Ashcraft
ashea001,594742,asheral01,Alec,Asher
ashfe901,,,Emmett,Ashford
ashft001,110352,ashfotu01,Tucker,Ashford
ashlb001,110353,ashlebi01,Billy,Ashley
ashln001,502213,ashlene01,Nevin,Ashley
asmut101,110354,asmusto01,Tom,Asmussen
asprb101,110356,asprobo01,Bob,Aspromonte
asprk101,110355,asproke01,Ken,Aspromonte
assaj001,665871,assadja01,Javier,Assad
asseb101,110357,asselbr01,Brian,Asselstine
assep001,110358,assenpa01,Paul,Assenmacher
astae001,430586,astacez01,Ezequiel,Astacio
astap001,110359,astacpe01,Pedro,Astacio
astib001,592120,astinba01,Barrett,Astin
astrj101,110360,astrojo01,Joe,Astroth
astuw001,553902,astudwi01,Willians,Astudillo
asuac001,641319,asuajca01,Carlos,Asuaje
atchj001,280057,atchlju01,Justin,Atchley
atchs001,425786,atchisc01,Scott,Atchison
athec101,110361,atherch01,Charlie,Atherton
athek001,110362,atherke01,Keith,Atherton
atill001,457447,atilalu01,Luis,Atilano
atkia101,110365,atkinal01,Al,Atkinson
atkia102,820652,atkinab01,Abe,Atkins
atkib101,110368,atkinbi01,Bill,Atkinson
atkie101,110366,atkined01,Ed,Atkinson
atkig001,425548,atkinga01,Garrett,Atkins
atkij101,110364,atkinja01,James,Atkins
atkij102,820653,atkinjo01,Joe,Atkins
atkil101,110367,atkinle01,Lefty,Atkinson
atkim001,444444,atkinmi01,Mitch,Atkins
atkit101,110363,atkinto01,Tommy,Atkins
attrd101,110369,attredi01,Dick,Attreau
atwet101,110370,atwelto01,Toby,Atwell
atwob101,110371,atwoobi01,Bill,Atwood
atz-j101,110372,atzja01,Jake,Atz
aubrc101,110373,aubreha01,Harry,Aubrey
aubrm001,430956,aubremi01,Michael,Aubrey
aucod001,110374,aucoide01,Derek,Aucoin
auder001,110375,auderi01,Rich,Aude
auerr101,110376,auerbri01,Rick,Auerbach
auerr102,,,Roy,Auer
aufet801,,,Tony,Auferio
augeb001,446248,augenbr01,Bryan,Augenstein
auguc101,,augusco01,Cornelius,Augustus
augud001,110377,augusdo01,Don,August
augud101,110378,augusda01,Dave,Augustine
auguj001,110379,augusje01,Jerry,Augustine
aukee101,110380,aukerel01,Elden,Auker
auldt101,110381,auldsle01,Tex,Aulds
aultd101,110382,aultdo01,Doug,Ault
aumop001,518418,aumonph01,Phillippe,Aumont
aurir001,110383,aurilri01,Rich,Aurilia
ausaj001,110384,ausanjo01,Joe,Ausanio
ausmb001,110385,ausmubr01,Brad,Ausmus
austd101,110386,austde01,Dennis,Aust
auste901,,,Ed,Austin
austf101,820646,austifr01,Frank,Austin
austh101,110387,austihe01,Henry,Austin
austj001,110388,austiji02,Jim,Austin
austj002,406953,austije01,Jeff,Austin
austj101,110389,austiji01,Jimmy,Austin
austr101,110390,austiri01,Rick,Austin
austr102,820647,austira01,Raymond,Austin
austt001,592122,austity01,Tyler,Austin
autra101,110391,autryal01,Al,Autry
autrc101,110393,autrych01,Chick,Autry
autrc102,110392,autrych02,Martin,Autry
avand001,682183,avansdr01,Drew,Avans
avann901,,,Nick,Avants
avela001,623214,aveliab01,Abiatal,Avelino
avenb001,110394,avenbr01,Bruce,Aven
avere101,110396,averiea01,Earl,Averill
avere102,110395,averiea02,Earl,Averill
averh901,,,Ham,Avery
avers001,110397,averyst01,Steve,Avery
avers101,820643,averysk01,Skip,Avery
averx001,542897,averyxa01,Xavier,Avery
avila001,488671,avilaal01,Alex,Avila
avilb101,110398,avilabo01,Bobby,Ávila
avill001,501593,avilalu01,Luis,Avilán
avill002,679883,avilalu02,Luinder,Avila
avilm001,449107,avilemi01,Mike,Aviles
aviln001,687014,avilani01,Nick,Avila
avilp001,658648,avilape01,Pedro,Avila
avilr101,110399,avilera01,Ramón,Avilés
avrej101,110400,avreaja01,Jay,Avrea
awkar101,820642,awkarru01,Russell,Awkard
axeld001,518420,axelrdy01,Dylan,Axelrod
axfoj001,446099,axforjo01,John,Axford
ayalb001,110401,ayalabe01,Benny,Ayala
ayalb002,110402,ayalabo01,Bobby,Ayala
ayall001,425646,ayalalu01,Luis,Ayala
aybae001,430947,aybarer01,Erick,Aybar
aybam001,110403,aybarma01,Manny,Aybar
aybaw001,430632,aybarwi01,Willy,Aybar
aydej101,110404,aydelja01,Jake,Aydelott
ayerb101,110405,ayersbi01,Bill,Ayers
ayerd101,110406,ayersdo01,Doc,Ayers
ayeru901,,,A. D.,Ayers
aylwd101,110407,aylwadi01,Dick,Aylward
ayrab001,110409,ayraubo01,Bob,Ayrault
ayraj001,110408,ayraujo01,Joe,Ayrault
azcuj101,110410,azcuejo01,Joe,Azcue
azocj001,640492,azocajo01,José,Azócar
azoco001,110411,azocaos01,Oscar,Azócar
babbc101,110412,babbch01,Charlie,Babb
babcb101,110413,babcobo01,Bob,Babcock
babel101,110414,babelo01,Loren,Babe
babic101,110416,babinch01,Charlie,Babington
babij101,110415,babicjo01,Johnny,Babich
babis101,110417,babitsh01,Shooty,Babitt
bacce901,623938,,Erich,Bacchus
bachl001,669199,bachala01,Lake,Bachar
bachs001,696147,bachmsa01,Sam,Bachman
backb001,407840,backebr01,Brandon,Backe
backk001,679775,backhky01,Kyle,Backhus
backl101,110418,backmle01,Les,Backman
backw001,110419,backmwa01,Wally,Backman
bacoe101,110420,baconed01,Eddie,Bacon
bacoj901,545402,,John,Bacon
bacsm001,407194,bacsimi02,Mike,Bacsik
bacsm101,110421,bacsimi01,Mike,Bacsik
bacud001,621290,bacusda01,Dakota,Bacus
baczf101,110422,baczefr01,Fred,Baczewski
badda001,668731,baddoak01,Akil,Baddoo
badea101,110423,baderar01,Art,Bader
badeb001,488674,badenbu01,Burke,Badenhop
badeh001,664056,baderha01,Harrison,Bader
badek101,110424,baderlo01,Lore,Bader
badgr101,110425,badgrre01,Red,Badgro
bae-j001,678225,baeji01,Ji Hwan,Bae
baece101,110426,baeched01,Ed,Baecht
baekc001,430657,baekch01,Cha-Seung,Baek
baerc001,110427,baergca01,Carlos,Baerga
baezb001,407299,baezbe01,Benito,Báez
baezd001,276056,baezda01,Danys,Báez
baezj001,595879,baezja01,Javier,Báez
baezj101,110428,baezjo01,José,Báez
baezk001,110429,baezke01,Kevin,Baez
baezm001,673258,baezmi01,Michel,Báez
baezp001,520980,baezpe01,Pedro,Báez
baezs001,622783,baezsa01,Sandy,Báez
bagbb101,820623,bagbyba01,Babe,Bagby
bagbj101,110431,bagbyji01,Jim,Bagby
bagbj102,110430,bagbyji02,Jim,Bagby
bagwb101,110433,bagwebi01,Bill,Bagwell
bagwj001,110432,bagweje01,Jeff,Bagwell
bahns101,110434,bahnsst01,Stan,Bahnsen
bahre101,110435,bahred01,Ed,Bahr
bahrf101,110436,bahrefr01,Frank,Bahret
baicg101,110437,baichgr01,Grover,Baichley
baila001,457732,bailean01,Andrew,Bailey
baila101,820626,baileal01,Alonza,Bailey
bailb001,110454,bailobo01,Bob,Bailor
bailb002,669064,bailebr01,Brandon,Bailey
bailb101,110453,bailebi01,Bill,Bailey
bailb102,110443,bailebi02,Bill,Bailey
bailb103,110451,bailebo01,Bob,Bailey
bailb801,492910,,Buddy,Bailey
bailc001,110450,baileco01,Cory,Bailey
baild101,820622,,D.,Bailey
baile101,110449,baileed01,Ed,Bailey
bailf101,110442,bailefr01,Fred,Bailey
bailg101,110440,bailege01,Gene,Bailey
bailh001,456701,baileho02,Homer,Bailey
bailh101,110445,baileho01,Howard,Bailey
bailh102,110444,baileha01,Harvey,Bailey
bailj001,431158,baileje01,Jeff,Bailey
bailj101,110446,baileji01,Jim,Bailey
bailk101,110448,baileki01,King,Bailey
bailm001,110447,bailema01,Mark,Bailey
bailp001,672275,bailepa01,Patrick,Bailey
bailp101,820618,bailepe01,Percy,Bailey
bailr001,110441,bailero01,Roger,Bailey
bails001,110438,bailesc01,Scott,Bailes
bails101,110439,bailesw01,Abraham,Bailey
bails102,110452,bailest01,Steve,Bailey
bailu101,820625,baile03,,Bailey
bainh001,110456,baineha01,Harold,Baines
bainl101,110455,bainlo01,Loren,Bain
baira101,110458,bairdal01,Al,Baird
bairb101,110460,bairdbo01,Bob,Baird
baird001,110457,bairdo01,Doug,Bair
baird101,110459,bairddo01,Doug,Baird
bairj901,,,John,Baird
bairu101,820619,baird02,,Baird
baisj001,488676,baislje01,Jeff,Baisley
bajej001,434117,bajenje01,Jeff,Bajenaru
bakea101,110463,bakeral01,Al,Baker
bakeb001,641329,bakerbr01,Bryan,Baker
bakeb101,110491,bakerbi01,Bill,Baker
bakeb102,110464,bakerbo01,Charles,Baker
bakec101,110466,bakerch02,Chuck,Baker
bakec102,110465,bakerch01,Charlie,Baker
bakec901,,,Charles,Baker
baked001,110469,bakerdo01,Doug,Baker
baked002,110481,bakerdu01,Dusty,Baker
baked003,671117,bakerda02,Darren,Baker
baked101,110467,bakerda01,Dave,Baker
baked102,110468,bakerde01,Del,Baker
baked103,110462,bakenda01,Dave,Bakenhaster
baked104,827155,,Dick,Baker
bakee101,110470,bakerer01,Ernie,Baker
bakee102,820620,bakered01,Edgar,Baker
bakef101,110474,bakerfr03,Frank,Baker
bakef102,110480,bakerfr01,Home Run,Baker
bakef103,110472,bakerfl01,Floyd,Baker
bakef104,110473,bakerfr02,Frank,Baker
bakeg101,110471,bakerge02,Gene,Baker
bakeg102,110475,bakerge01,George,Baker
bakeh101,110476,bakerho01,Howard,Baker
bakeh102,820615,bakerhe01,Henry,Baker
bakej001,425557,bakerje03,Jeff,Baker
bakej002,434633,bakerjo01,John,Baker
bakej101,110479,bakerje01,Jesse,Baker
bakej102,110461,bakelje01,Jersey,Bakley
bakej103,110477,bakerja01,Jack,Baker
bakej104,110478,bakerje02,Jesse,Baker
bakej902,490319,,Jordan,Baker
bakek101,110482,bakerki01,Kirtley,Baker
bakel001,663609,bakerlu01,Luken,Baker
bakel101,,,Lonny,Baker
baken101,110484,bakerno01,Norm,Baker
baken102,110483,bakerne01,Neal,Baker
bakep101,110485,bakerph01,Phil,Baker
baker101,820617,bakerru01,Rufus,Baker
bakes001,110486,bakersc01,Scott,Baker
bakes002,435044,bakersc02,Scott,Baker
bakes101,110487,bakerst01,Steve,Baker
baket101,110490,bakertr01,Tracy,Baker
baket102,110489,bakerto02,Tom,Baker
baket103,110488,bakerto01,Tom,Baker
bakop001,132720,bakopa01,Paul,Bako
balaj001,666364,balazjo02,Jordan,Balazovic
balaj101,110493,balazjo01,John,Balaz
balam101,110492,balasmi01,Mike,Balas
balbs001,110494,balbost01,Steve,Balboni
balcb101,110495,balcebo01,Bobby,Balcena
balda001,593604,baldoal01,Alberto,Baldonado
baldb001,681460,baldwbr01,Brooks,Baldwin
baldb101,110509,baldwbi01,Billy,Baldwin
baldd001,686948,baldwdr01,Drake,Baldwin
baldd101,110499,baldwda01,Dave,Baldwin
baldf101,110500,baldwfr01,Frank,Baldwin
baldh101,110502,baldwha01,Harry,Baldwin
baldh102,110501,baldwhe01,Henry,Baldwin
baldj001,110504,baldwje01,Jeff,Baldwin
baldj002,110503,baldwja01,James,Baldwin
baldj101,110496,baldsja01,Jack,Baldschun
baldk101,110498,baldwki01,Kid,Baldwin
baldl101,110497,baldwla01,Lady,Baldwin
baldm101,110505,baldwma01,Mark,Baldwin
baldo101,110506,baldwo.01,Orson,Baldwin
baldr001,408306,baldero01,Rocco,Baldelli
baldr101,110508,baldwri01,Rick,Baldwin
baldr102,110507,baldwre01,Reggie,Baldwin
baldt101,820614,baldwti01,Tiny,Baldwin
baldu101,820613,baldw02,,Baldwin
balec001,444446,balesco01,Collin,Balester
balej001,150469,balejo01,John,Bale
balel101,110511,balesle01,Lee,Bales
balem101,110510,balenmi01,Mike,Balenti
balew001,434605,balenwl01,Wladimir,Balentien
balfg001,346797,balfogr01,Grant,Balfour
balla101,110512,ballar01,Art,Ball
ballb901,665576,,Brock,Ballou
balld101,,,Del,Ballinger
ballf901,,,Frank,Ballina
ballj001,110517,balleja01,Jay,Baller
ballj002,110515,ballaje01,Jeff,Ballard
ballj003,133440,ballje01,Jeff,Ball
ballj101,110514,ballji01,Jim,Ball
balll901,,,Lee,Ballanfant
ballm001,694208,ballemo01,Moisés,Ballesteros
ballm101,110518,ballima01,Mark,Ballinger
balln101,110513,ballne01,Neal,Ball
ballp101,110516,ballepe01,Pelham,Ballenger
ballp102,820610,sanmape01,Pedro,Ballester
ballw101,110519,ballowi01,Win,Ballou
ballw102,820609,ballwa01,Walter,Ball
balsd801,429382,,Darren,Balsley
balst101,110520,balsato01,Tony,Balsamo
bambg101,110521,bambege01,George,Bamberger
bambh101,110522,bambeha01,Hal,Bamberger
bancd101,110524,bancrda01,Dave,Bancroft
bancf801,492616,bancrfr99,Frank,Bancroft
bancs101,110523,banckst01,Studs,Bancker
banda001,607455,bandaan01,Anthony,Banda
bandc001,110525,bandoch01,Chris,Bando
bandj001,542908,bandyje01,Jett,Bandy
bands101,110526,bandosa01,Sal,Bando
baned101,110528,baneydi01,Dick,Baney
banee101,110527,baneed01,Eddie,Bane
banfw001,677943,banfiwi01,Will,Banfield
banij001,110529,banisje01,Jeff,Banister
bankb001,110532,banksbr01,Brian,Banks
bankb101,110537,banksev01,Bill,Bankston
bankb102,110535,banksbi01,Bill,Yerrick
bankd101,110530,bankhda01,Dan,Bankhead
banke101,110533,bankser01,Ernie,Banks
bankf101,820606,bankhfr01,Fred,Bankhead
bankf102,820603,,F.,Banks
bankg101,110534,banksge01,George,Banks
bankg102,820604,,G.,Banks
bankj001,457468,banksjo01,Josh,Banks
bankn101,820605,banksno01,Norman,Banks
banks001,110531,bankhsc01,Scott,Bankhead
banks101,820607,bankhsa01,Sam,Bankhead
bankt001,621383,banksta01,Tanner,Banks
banku101,820600,banks02,Charles,Banks
bankw001,110536,bankswi01,Willie,Banks
bankw002,457821,bankswe01,Wes,Bankston
banna001,110539,bannial01,Alan,Bannister
bannb001,446454,bannibr01,Brian,Bannister
bannf001,110540,bannifl01,Floyd,Bannister
bannj101,110541,bannoji01,Jimmy,Bannon
bannj102,110538,banniji01,Jim,Banning
bannr001,676625,bannory01,Rylan,Bannon
bannt101,110542,bannoto01,Tom,Bannon
bantb001,572702,bantzbr01,Brandon,Bantz
bantj101,110543,bantaja01,Jack,Banta
banud001,675915,banueda01,David,Bañuelos
banum001,544365,banuema01,Manny,Banuelos
baptt001,136270,baptitr01,Travis,Baptist
barac001,670056,baragca01,Caleb,Baragar
baram101,820602,,Manuel,Baranda
barar001,150148,barajro01,Rod,Barajas
barbb001,110554,barbebr01,Bret,Barberie
barbb002,110548,barbebr02,Brian,Barber
barbb101,820597,barbobu01,Bull,Barbour
barbb102,820601,barbebu01,Bud,Barbee
barbc101,110549,barbech01,Charlie,Barber
barbd101,110547,barbeda01,Dave,Barbee
barbf101,110553,barbefr01,Frank,Barberich
barbj001,592127,barbajo01,Johnny,Barbato
barbj101,110546,barbeja01,William,Barbeau
barbj102,110555,barbiji01,Jim,Barbieri
barbj103,820599,barbeje01,Jesse,Barber
barbl101,820598,barbela01,Lamb,Barbee
barbr101,110545,barbare01,Red,Barbary
barbs101,110551,barbest02,Steve,Barber
barbs102,110550,barbest01,Steve,Barber
barbs103,820595,barbesa01,Sam,Barber
barbs901,503493,,Sean,Barber
barbt101,110552,barbetu01,Turner,Barber
barbw101,110544,barbawa01,Walter,Barbare
barcc101,110556,barclcu01,Curt,Barclay
barcg101,110557,barclge01,George,Barclay
barch001,682995,barcohu01,Hunter,Barco
barcl001,150311,barcelo01,Lorenzo,Barceló
bardb001,449471,bardebr01,Brian,Barden
bardd001,453268,bardda01,Daniel,Bard
bardj001,408036,bardjo01,Josh,Bard
bardl001,572703,bardlu01,Luke,Bard
barer101,110558,barera01,Ray,Bare
barfc101,110561,barfocl01,Clyde,Barfoot
barfj001,110559,barfije01,Jesse,Barfield
barfj002,110560,barfijo01,John,Barfield
barfj003,429662,barfijo02,Josh,Barfield
barga001,680718,bargead01,Addison,Barger
bargc101,110563,bargecy01,Cy,Barger
bargg001,110562,bargagr01,Greg,Bargar
barka001,406723,barkean01,Andy,Barkett
barka101,110565,barkeal01,Al,Barker
barkb001,110564,barkbr01,Brian,Bark
barkb002,133200,barklbr01,Brian,Barkley
barkg001,150058,barkegl01,Glen,Barker
barkj001,110568,barklje01,Jeff,Barkley
barkk001,150070,barkeke01,Kevin,Barker
barkl001,110566,barkele01,Len,Barker
barkl002,673316,barkelu01,Luke,Barker
barkl901,427013,,Lance,Barksdale
barkm101,820592,barkema01,Marvin,Barker
barkr001,150030,barkeri01,Richie,Barker
barkr101,110569,barklre01,Red,Barkley
barkr102,110567,barkera01,Ray,Barker
barks001,446436,barkese01,Sean,Barker
barks101,110570,barklsa01,Sam,Barkley
barla901,,barlial99,Al,Barlick
barlj001,669618,barlojo01,Joe,Barlow
barlm101,110571,barlomi01,Mike,Barlow
barls001,605130,barlosc01,Scott,Barlow
barlt101,110572,barloto01,Tom,Barlow
barmb101,110573,barmebr01,Bruce,Barmes
barmc001,425549,barmecl01,Clint,Barmes
barna001,605131,barneau01,Austin,Barnes
barnb001,110576,barnebr01,Brian,Barnes
barnb002,488681,barnebr02,Brandon,Barnes
barnb101,110599,barnibi01,Billy,Barnie
barnb102,110574,barnaba01,Babe,Barna
barnb103,110590,barnebi01,Bill,Barnes
barnb104,110586,barnebo01,Bob,Barnes
barnb105,820594,barnebi02,Bill,Barnes
barnc001,448833,barnwch01,Chris,Barnwell
barnc002,656212,barnech01,Charlie,Barnes
barnc101,110575,barnach01,Charlie,Barnabe
barnc102,110594,barnhcl01,Clyde,Barnhart
barnd001,446381,barneda01,Darwin,Barney
barnd002,592130,barneda02,Danny,Barnes
barnd101,820582,barnhda01,Dave,Barnhill
barne101,110578,barneep01,Eppie,Barnes
barne102,110600,barnoed01,Ed,Barnowski
barne103,110595,barnhed01,Edgar,Barnhart
barne104,110592,barneed01,Ed,Barney
barnf101,110580,barnefr01,Frank,Barnes
barnf102,110579,barnefr02,Frank,Barnes
barnf103,820591,barnefr03,Fred,Barnes
barng101,110598,barnige01,George,Barnicle
barng901,,,George,Barnum
barnh101,110582,barneho01,Honey,Barnes
barnh102,820585,barnhhe01,Herb,Barnhill
barnh103,820587,barneha01,Harry,Barnes
barnj001,348561,barnejo01,John,Barnes
barnj002,606930,barneja01,Jacob,Barnes
barnj101,110583,barneju01,Junie,Barnes
barnj102,110581,barneje01,Jesse,Barnes
barnj103,820588,barnejo02,John,Barnes
barnj801,571465,,Jeremy,Barnes
barnk701,610911,,Kevin,Barnes
barnl001,277397,barnela01,Larry,Barnes
barnl101,110596,barnhle01,Les,Barnhart
barnl102,110584,barnelu01,Lute,Barnes
barnl901,,,Larry,Barnett
barnm001,598264,barnema01,Matt,Barnes
barnm002,686930,barnema02,Mason,Barnett
barnm801,427017,,Mike,Barnett
barnr101,110585,barneri01,Rich,Barnes
barnr102,110587,barnero01,Ross,Barnes
barnr103,110593,barnere02,Rex,Barney
barnr104,110577,barnere01,Red,Barnes
barnr105,820589,,Rube,Barnes
barnr901,,,Ron,Barnes
barns001,110591,barnesk01,Skeeter,Barnes
barns002,488683,barnesc01,Scott,Barnes
barns101,110588,barnesa01,Sam,Barnes
barnt001,571466,barnhtu01,Tucker,Barnhart
barnt002,501817,barneto01,Tony,Barnette
barnv101,110589,barnevi01,Virgil,Barnes
barnv102,110597,barnhvi01,Vic,Barnhart
barnv103,820584,barneve01,Vet,Barnes
barnv104,820583,barnevi02,Vic,Barnett
barob101,820581,barobe01,Bernardo,Baró
barod001,458524,baronda01,Daniel,Barone
barod101,110602,barondi01,Dick,Barone
baros001,110601,barojsa01,Salomé,Barojas
baros002,571467,baronst01,Steven,Baron
barra001,502578,barreaa01,Aaron,Barrett
barrb101,110606,barrbo01,Bob,Barr
barrb102,110621,barrebi01,Bill,Barrett
barrb103,110605,barrbo02,Bob,Barr
barrb104,110617,barrebo01,Bob,Barrett
barrb105,110622,barrebi02,Bill,Barrett
barrc101,110608,barracu01,Cuno,Barragan
barrc102,110630,barrocu01,Cuke,Barrows
barrd101,110620,barredi01,Dick,Barrett
barrd901,,,Dan,Barry
barre101,110631,barryed01,Ed,Barry
barre801,,barroed99,Ed,Barrow
